election_id,election_year,election_date,election_type,pref_code,prefecture,share_公明党,share_参政党,share_国民民主党,share_希望の党,share_日本共産党,share_日本維新の会,share_次世代の党,share_民主党,share_民進党,share_立憲民主党,share_維新の党,share_自由民主党,treat_period,foreign_total,foreign_growth_yoy,by_status_intern_low_skill,by_status_long_term,by_status_other,by_status_other_work,by_status_permanent,by_status_skilled_specialist,by_status_specified_skilled,by_status_spouse_japanese,by_status_student
2017_shugiin,2017,2017-10-22,shugiin_pr,13,東京都,11.264389909763821,,,18.16688101545408,10.8047865016181,3.462088223165046,,,,24.565699068281738,,31.736155281717217,2016-12,500874,,0.0,51589.0,226867.0,5909.0,26659.0,75148.0,724.0,100294.0,13684.0
2017_shugiin,2017,2017-10-22,shugiin_pr,14,神奈川県,11.083160810362804,,,17.50333677727178,8.325288637428924,4.018035421354696,,,,24.292938395931543,,34.77723995765025,2016-12,191741,,0.0,16384.0,119287.0,2454.0,12884.0,21608.0,230.0,15044.0,3850.0
2017_shugiin,2017,2017-10-22,shugiin_pr,15,新潟県,8.333862081363746,,,15.951887454219232,7.509632026620701,3.3133114079150054,,,,25.296187021703343,,39.59512000817797,2016-12,14731,,0.0,766.0,9337.0,108.0,1167.0,867.0,22.0,2290.0,174.0
2017_shugiin,2017,2017-10-22,shugiin_pr,16,富山県,8.721130262033451,,,20.699643741051908,5.054215730885764,7.365126577361464,,,,12.576495788153558,,45.583387900513856,2016-12,15052,,0.0,740.0,11574.0,60.0,899.0,935.0,8.0,682.0,154.0
2017_shugiin,2017,2017-10-22,shugiin_pr,17,石川県,8.952996720176278,,,24.181314225176926,4.994063199173552,3.844149099318632,,,,13.888162339043076,,44.139314417111535,2016-12,12537,,0.0,645.0,8477.0,25.0,619.0,610.0,40.0,1954.0,167.0
2017_shugiin,2017,2017-10-22,shugiin_pr,18,福井県,9.46416905769845,,,21.21279271553101,5.330394066979587,4.304432785866196,,,,15.670875074464933,,44.01733629945983,2016-12,12607,,0.0,197.0,10790.0,26.0,732.0,370.0,11.0,407.0,74.0
2017_shugiin,2017,2017-10-22,shugiin_pr,19,山梨県,12.854682752545996,,,17.12275215011728,7.529616690254451,3.5304975208083844,,,,23.71908433210281,,35.24336655417108,2016-12,14920,,0.0,839.0,10190.0,31.0,1230.0,968.0,8.0,1154.0,500.0
2017_shugiin,2017,2017-10-22,shugiin_pr,20,長野県,10.335928127005385,,,21.168593829094373,11.432338064546988,5.8342002574864384,,,,22.665383220334252,,28.56355650153256,2016-12,32483,,0.0,918.0,24490.0,60.0,3507.0,1346.0,17.0,1719.0,426.0
2017_shugiin,2017,2017-10-22,shugiin_pr,21,岐阜県,10.991546644156418,,,21.108163860347634,7.087124930792994,4.227660743165843,,,,19.778406540785447,,36.80709728075166,2016-12,48465,,0.0,1140.0,40837.0,85.0,2707.0,1427.0,22.0,1804.0,443.0
2017_shugiin,2017,2017-10-22,shugiin_pr,22,静岡県,11.61628503629606,,,25.205382364675362,6.772251961069362,4.281085914845621,,,,17.435902924316665,,34.68909179879693,2016-12,79836,,0.0,1993.0,64298.0,412.0,5853.0,3650.0,25.0,2972.0,633.0
2017_shugiin,2017,2017-10-22,shugiin_pr,23,愛知県,11.573863901732755,,,21.536686749801504,6.812977752868463,4.615228932168823,,,,23.166440926003766,,32.29480173742469,2016-12,224424,,0.0,10043.0,173775.0,1286.0,13196.0,11298.0,105.0,12046.0,2675.0
2017_shugiin,2017,2017-10-22,shugiin_pr,24,三重県,13.79463325282929,,,16.609519734834997,6.485943799507251,4.718177099982619,,,,24.338758746762316,,34.05296736608353,2016-12,44913,,0.0,1246.0,37837.0,158.0,2597.0,1726.0,15.0,1021.0,313.0
2017_shugiin,2017,2017-10-22,shugiin_pr,25,滋賀県,8.801090963737925,,,17.26693120085947,8.443138471179948,11.387013950395044,,,,17.835754322128466,,36.266071091699146,2016-12,25838,,0.0,518.0,21245.0,70.0,1865.0,957.0,24.0,951.0,208.0
2017_shugiin,2017,2017-10-22,shugiin_pr,26,京都府,10.741487754984993,,,14.497199227636838,14.36060183149483,10.22281912554725,,,,18.436060183149483,,31.74183187718661,2016-12,55111,,0.0,2069.0,36815.0,108.0,2170.0,2949.0,196.0,10347.0,457.0
2017_shugiin,2017,2017-10-22,shugiin_pr,27,大阪府,16.07192846531002,,,6.056183260018329,9.19537993511419,27.151099376580472,,,,14.12053358299541,,27.404875379981576,2016-12,217656,,0.0,8469.0,159189.0,677.0,9164.0,15299.0,170.0,22885.0,1803.0
2017_shugiin,2017,2017-10-22,shugiin_pr,28,兵庫県,13.609510434216968,,,13.72494305370076,8.262097784438433,13.859361603828447,,,,17.708908446900306,,32.835178676915085,2016-12,101562,,0.0,4198.0,77730.0,313.0,4123.0,5170.0,80.0,9010.0,938.0
2017_shugiin,2017,2017-10-22,shugiin_pr,29,奈良県,12.438488335744925,,,13.778612793137118,7.796955917849098,13.277173895529264,,,,16.829140174085662,,35.87962888365393,2016-12,11421,,0.0,449.0,8443.0,30.0,762.0,587.0,40.0,990.0,120.0
2017_shugiin,2017,2017-10-22,shugiin_pr,30,和歌山県,16.856965508384487,,,14.643775313392581,9.120312786132006,11.367036165896513,,,,13.083174189436333,,34.92873603675808,2016-12,6233,,0.0,124.0,4733.0,11.0,554.0,317.0,7.0,405.0,82.0
2017_shugiin,2017,2017-10-22,shugiin_pr,31,鳥取県,16.254344238423453,,,20.799534025822737,6.4844189884477235,4.034948063294825,,,,15.987574021939619,,36.43918066207165,2016-12,4156,,0.0,163.0,3220.0,3.0,225.0,266.0,7.0,226.0,46.0
2017_shugiin,2017,2017-10-22,shugiin_pr,32,島根県,14.08354692697824,,,14.508310459120297,6.375997527767174,3.7695491204789344,,,,19.610623329879477,,41.65197263577588,2016-12,7120,,0.0,185.0,5598.0,6.0,744.0,239.0,18.0,282.0,48.0
2017_shugiin,2017,2017-10-22,shugiin_pr,33,岡山県,16.797358485670173,,,18.884362390855898,6.52088171568691,4.125095683537242,,,,17.075262399937724,,36.59703932431205,2016-12,24146,,0.0,891.0,16746.0,50.0,1200.0,1400.0,45.0,3559.0,255.0
2017_shugiin,2017,2017-10-22,shugiin_pr,34,広島県,14.236726930087972,,,17.21012355028752,6.467236718123938,6.76180244282607,,,,17.649814630537968,,37.67429572813653,2016-12,46047,,0.0,2028.0,35275.0,187.0,1722.0,2328.0,38.0,4149.0,320.0
2017_shugiin,2017,2017-10-22,shugiin_pr,35,山口県,15.387122312909165,,,11.40684168857885,5.994505791493515,3.1489954310314676,,,,15.120678636495152,,48.941856139491854,2016-12,14743,,0.0,379.0,11635.0,29.0,524.0,472.0,24.0,1567.0,113.0
2017_shugiin,2017,2017-10-22,shugiin_pr,36,徳島県,15.748600198444002,,,20.526332397210563,7.486878503886488,6.246428183255674,,,,15.205859357195697,,34.78590136000757,2016-12,5476,,0.0,255.0,4173.0,18.0,364.0,246.0,4.0,322.0,94.0
2017_shugiin,2017,2017-10-22,shugiin_pr,37,香川県,13.504775290494806,,,22.779380115075472,5.676666227447305,3.839265234811551,,,,12.90084866940935,,41.29906446276152,2016-12,10723,,0.0,259.0,8596.0,51.0,544.0,590.0,8.0,580.0,95.0
2017_shugiin,2017,2017-10-22,shugiin_pr,38,愛媛県,15.139513134753358,,,20.87462661567237,5.681723011641216,6.139031573657911,,,,14.513134753356969,,37.65197091091817,2016-12,11020,,0.0,394.0,8612.0,99.0,550.0,684.0,14.0,543.0,124.0
2017_shugiin,2017,2017-10-22,shugiin_pr,39,高知県,16.48297123501548,,,17.38832729101061,13.775172669295296,3.2301066447908124,,,,17.711834131625608,,31.411588028262194,2016-12,3997,,0.0,94.0,2634.0,20.0,289.0,200.0,12.0,679.0,69.0
2017_shugiin,2017,2017-10-22,shugiin_pr,40,福岡県,17.822202202408434,,,17.547907861824577,7.543000718278455,4.811341869640421,,,,18.179374826166313,,34.0961725216818,2016-12,64998,,0.0,4238.0,34640.0,281.0,2964.0,5285.0,119.0,16788.0,683.0
2017_shugiin,2017,2017-10-22,shugiin_pr,41,佐賀県,12.906884160459292,,,24.968832175671288,4.615195231060963,3.516463944851285,,,,14.889576850949702,,39.10304763700747,2016-12,5203,,0.0,219.0,3574.0,7.0,255.0,300.0,20.0,760.0,68.0
2017_shugiin,2017,2017-10-22,shugiin_pr,42,長崎県,16.52408141889087,,,22.912475330995765,5.642735337510299,3.498208503381809,,,,15.436409853550739,,35.98608955567052,2016-12,11735,,0.0,452.0,5780.0,270.0,531.0,962.0,13.0,1926.0,1801.0
2017_shugiin,2017,2017-10-22,shugiin_pr,43,熊本県,15.394902672926985,,,18.08854023281717,5.127382663228374,3.201930629677243,,,,18.02489310060035,,40.162350700749876,2016-12,11662,,0.0,518.0,8371.0,54.0,755.0,654.0,22.0,1119.0,169.0
2017_shugiin,2017,2017-10-22,shugiin_pr,44,大分県,15.794026003067374,,,18.08211028625314,5.870836946042475,3.1076682256693267,,,,19.961140962109276,,37.18421757685841,2016-12,11149,,0.0,418.0,5940.0,30.0,452.0,609.0,14.0,3601.0,85.0
2017_shugiin,2017,2017-10-22,shugiin_pr,45,宮崎県,17.47978997107304,,,21.257888651766006,6.160574334976945,3.174653950380894,,,,14.715048874224845,,37.212044217578274,2016-12,5100,,0.0,218.0,3567.0,4.0,330.0,273.0,12.0,621.0,75.0
2017_shugiin,2017,2017-10-22,shugiin_pr,46,鹿児島県,14.561745870324053,,,20.454882774922353,5.037517521919578,5.403485144160734,,,,15.954704120056071,,38.587664568617214,2016-12,7954,,0.0,262.0,5802.0,13.0,605.0,421.0,11.0,706.0,134.0
2017_shugiin,2017,2017-10-22,shugiin_pr,47,沖縄県,19.72845713953539,,,15.31107171143939,13.780418686101687,8.32267604508033,,,,17.25081927903445,,25.606557138808757,2016-12,14285,,0.0,897.0,6962.0,91.0,1640.0,1668.0,52.0,2796.0,179.0
2019_sangiin,2019,2019-07-21,sangiin_pr,01,北海道,11.7,,6.65,,,,,,,20.85,,32.3,2018-12,36899,0.1385768945939274,268.0,2071.0,22664.0,248.0,1631.0,3932.0,96.0,4543.0,1446.0
2019_sangiin,2019,2019-07-21,sangiin_pr,02,青森県,11.29,,7.24,,,,,,,21.97,,39.8,2018-12,5786,0.12985744971685217,55.0,214.0,4207.0,21.0,340.0,470.0,8.0,416.0,55.0
2019_sangiin,2019,2019-07-21,sangiin_pr,03,岩手県,8.22,,12.48,,,,,,,17.85,,35.5,2018-12,7187,0.08450279161007998,45.0,170.0,5672.0,14.0,392.0,462.0,4.0,382.0,46.0
2019_sangiin,2019,2019-07-21,sangiin_pr,04,宮城県,11.06,,9.02,,,,,,,17.81,,39.61,2018-12,21614,0.05925018377848566,125.0,1346.0,12034.0,107.0,1004.0,1665.0,57.0,5024.0,252.0
2019_sangiin,2019,2019-07-21,sangiin_pr,05,秋田県,10.63,,8.64,,,,,,,13.52,,44.47,2018-12,3975,0.04798312681254943,38.0,153.0,2843.0,12.0,206.0,289.0,4.0,370.0,60.0
2019_sangiin,2019,2019-07-21,sangiin_pr,06,山形県,9.87,,7.37,,,,,,,14.92,,45.25,2018-12,7367,0.09579056968615202,37.0,181.0,5742.0,66.0,399.0,519.0,7.0,335.0,81.0
2019_sangiin,2019,2019-07-21,sangiin_pr,07,福島県,12.75,,12.12,,,,,,,13.59,,38.17,2018-12,14191,0.09355012714803113,94.0,468.0,10181.0,80.0,1128.0,1187.0,10.0,868.0,175.0
2019_sangiin,2019,2019-07-21,sangiin_pr,08,茨城県,15.12,,7.15,,,,,,,15.2,,39.33,2018-12,66321,0.044573246601880584,173.0,4089.0,46782.0,384.0,3999.0,5041.0,141.0,4767.0,945.0
2019_sangiin,2019,2019-07-21,sangiin_pr,09,栃木県,12.81,,9.94,,,,,,,18.94,,40.31,2018-12,41648,0.04391417685983557,115.0,2243.0,29400.0,431.0,2437.0,3307.0,7.0,3325.0,383.0
2019_sangiin,2019,2019-07-21,sangiin_pr,10,群馬県,12.44,,9.76,,,,,,,16.36,,40.63,2018-12,58220,0.05591526561111414,150.0,2987.0,43740.0,116.0,3464.0,4264.0,7.0,2937.0,555.0
2019_sangiin,2019,2019-07-21,sangiin_pr,11,埼玉県,14.5,,5.21,,,,,,,20.79,,31.39,2018-12,180762,0.08082154922419206,355.0,17516.0,106347.0,663.0,10091.0,21416.0,103.0,21058.0,3213.0
2019_sangiin,2019,2019-07-21,sangiin_pr,12,千葉県,14.1,,4.23,,,,,,,20.01,,36.36,2018-12,156058,0.0665673396301207,287.0,13954.0,88868.0,938.0,10154.0,19516.0,86.0,19683.0,2572.0
2019_sangiin,2019,2019-07-21,sangiin_pr,13,東京都,11.54,,4.74,,,,,,,17.7,,32.59,2018-12,567789,0.05634769731089373,268.0,59911.0,243473.0,5901.0,27052.0,97861.0,799.0,118596.0,13928.0
2019_sangiin,2019,2019-07-21,sangiin_pr,14,神奈川県,11.33,,5.27,,,,,,,18.9,,34.86,2018-12,218946,0.07070865140571284,279.0,20262.0,130815.0,2823.0,13003.0,28885.0,242.0,18367.0,4270.0
2019_sangiin,2019,2019-07-21,sangiin_pr,15,新潟県,8.22,,6.14,,,,,,,20.2,,43.73,2018-12,17285,0.0899173970616054,85.0,874.0,10998.0,155.0,1166.0,1287.0,11.0,2495.0,214.0
2019_sangiin,2019,2019-07-21,sangiin_pr,16,富山県,9.18,,7.39,,,,,,,8.09,,44.61,2018-12,18556,0.09487845173471796,141.0,819.0,14037.0,103.0,990.0,1500.0,14.0,789.0,163.0
2019_sangiin,2019,2019-07-21,sangiin_pr,17,石川県,10.05,,6.83,,,,,,,12.12,,51.47,2018-12,15455,0.11371333861785689,148.0,775.0,10623.0,53.0,710.0,805.0,25.0,2154.0,162.0
2019_sangiin,2019,2019-07-21,sangiin_pr,18,福井県,10.51,,9.98,,,,,,,12.04,,45.2,2018-12,15114,0.09189423493714781,156.0,246.0,12667.0,33.0,819.0,522.0,10.0,598.0,63.0
2019_sangiin,2019,2019-07-21,sangiin_pr,19,山梨県,11.88,,9.55,,,,,,,16.74,,39.89,2018-12,16073,0.027948324379636735,41.0,948.0,10921.0,50.0,1189.0,1258.0,6.0,1100.0,560.0
2019_sangiin,2019,2019-07-21,sangiin_pr,20,長野県,10.51,,13.53,,,,,,,17.97,,31.95,2018-12,36526,0.06982602073692226,130.0,1030.0,27332.0,119.0,3483.0,1878.0,24.0,2045.0,485.0
2019_sangiin,2019,2019-07-21,sangiin_pr,21,岐阜県,11.79,,8.41,,,,,,,14.35,,40.41,2018-12,55205,0.08183581884810598,263.0,1296.0,45851.0,119.0,2895.0,2321.0,20.0,2034.0,406.0
2019_sangiin,2019,2019-07-21,sangiin_pr,22,静岡県,12.28,,12.84,,,,,,,14.62,,38.78,2018-12,92459,0.07512965417800414,214.0,2490.0,73677.0,605.0,5860.0,4955.0,29.0,3958.0,671.0
2019_sangiin,2019,2019-07-21,sangiin_pr,23,愛知県,13.07,,9.41,,,,,,,17.94,,34.05,2018-12,260952,0.07397377540353448,814.0,12854.0,194950.0,1376.0,14483.0,16891.0,114.0,16885.0,2585.0
2019_sangiin,2019,2019-07-21,sangiin_pr,24,三重県,13.55,,11.88,,,,,,,16.94,,34.62,2018-12,52087,0.05915246655008337,164.0,1645.0,42580.0,227.0,2789.0,2903.0,13.0,1472.0,294.0
2019_sangiin,2019,2019-07-21,sangiin_pr,25,滋賀県,9.24,,7.73,,,,,,,12.37,,37.24,2018-12,30155,0.10155251141552511,63.0,728.0,23721.0,100.0,1950.0,2094.0,50.0,1254.0,195.0
2019_sangiin,2019,2019-07-21,sangiin_pr,26,京都府,12.38,,4.16,,,,,,,14.63,,30.86,2018-12,61022,0.05869289890525512,87.0,2521.0,37914.0,196.0,2264.0,4513.0,215.0,12851.0,461.0
2019_sangiin,2019,2019-07-21,sangiin_pr,27,大阪府,15.71,,3.8,,,,,,,8.41,,20.64,2018-12,239113,0.04656547353309348,391.0,11107.0,163236.0,967.0,9083.0,22381.0,186.0,29846.0,1916.0
2019_sangiin,2019,2019-07-21,sangiin_pr,28,兵庫県,14.9,,4.08,,,,,,,13.42,,29.33,2018-12,110005,0.04158578962817078,335.0,4949.0,80778.0,372.0,4074.0,7190.0,94.0,11375.0,838.0
2019_sangiin,2019,2019-07-21,sangiin_pr,29,奈良県,14.28,,4.1,,,,,,,12.7,,34.19,2018-12,12681,0.0637530408522775,30.0,548.0,9058.0,39.0,779.0,954.0,28.0,1112.0,133.0
2019_sangiin,2019,2019-07-21,sangiin_pr,30,和歌山県,17.57,,4.77,,,,,,,8.31,,41.69,2018-12,6676,0.041985328546901825,23.0,162.0,4990.0,17.0,529.0,399.0,12.0,480.0,64.0
2019_sangiin,2019,2019-07-21,sangiin_pr,31,鳥取県,17.49,,5.79,,,,,,,15.51,,40.18,2018-12,4654,0.06134549600912201,34.0,161.0,3580.0,6.0,205.0,291.0,2.0,323.0,52.0
2019_sangiin,2019,2019-07-21,sangiin_pr,32,島根県,12.92,,6.51,,,,,,,13.72,,46.48,2018-12,9274,0.15333913692326825,59.0,205.0,7192.0,6.0,978.0,417.0,12.0,356.0,49.0
2019_sangiin,2019,2019-07-21,sangiin_pr,33,岡山県,17.0,,9.12,,,,,,,15.78,,37.59,2018-12,28158,0.08533765032377429,253.0,1020.0,19318.0,95.0,1183.0,1975.0,42.0,4052.0,220.0
2019_sangiin,2019,2019-07-21,sangiin_pr,34,広島県,14.5,,7.23,,,,,,,15.35,,40.66,2018-12,52134,0.06248471508926388,319.0,2260.0,38722.0,235.0,1690.0,3202.0,31.0,5312.0,363.0
2019_sangiin,2019,2019-07-21,sangiin_pr,35,山口県,15.81,,6.64,,,,,,,9.75,,50.24,2018-12,16591,0.06584864448156239,100.0,494.0,12734.0,32.0,543.0,698.0,19.0,1838.0,133.0
2019_sangiin,2019,2019-07-21,sangiin_pr,36,徳島県,16.46,,5.51,,,,,,,13.04,,38.25,2018-12,6073,0.07696400070934563,71.0,263.0,4614.0,5.0,320.0,305.0,4.0,406.0,85.0
2019_sangiin,2019,2019-07-21,sangiin_pr,37,香川県,13.41,,14.42,,,,,,,8.69,,43.28,2018-12,12597,0.08258851839119973,176.0,296.0,10004.0,32.0,603.0,698.0,10.0,678.0,100.0
2019_sangiin,2019,2019-07-21,sangiin_pr,38,愛媛県,15.4,,7.98,,,,,,,11.87,,41.65,2018-12,12038,0.024946785866326097,148.0,343.0,9384.0,82.0,564.0,749.0,8.0,655.0,105.0
2019_sangiin,2019,2019-07-21,sangiin_pr,39,高知県,15.29,,6.55,,,,,,,12.03,,36.09,2018-12,4580,0.057248384118190214,44.0,109.0,3123.0,14.0,287.0,245.0,10.0,702.0,46.0
2019_sangiin,2019,2019-07-21,sangiin_pr,40,福岡県,16.1,,9.09,,,,,,,13.77,,36.81,2018-12,77044,0.06947625591693388,177.0,5134.0,40170.0,296.0,3200.0,7261.0,125.0,19982.0,699.0
2019_sangiin,2019,2019-07-21,sangiin_pr,41,佐賀県,14.09,,13.16,,,,,,,9.99,,42.77,2018-12,6452,0.1211120764552563,52.0,280.0,4355.0,20.0,268.0,434.0,14.0,958.0,71.0
2019_sangiin,2019,2019-07-21,sangiin_pr,42,長崎県,14.62,,8.86,,,,,,,12.61,,42.87,2018-12,10369,0.01477784302211783,33.0,456.0,5917.0,143.0,521.0,985.0,15.0,2210.0,89.0
2019_sangiin,2019,2019-07-21,sangiin_pr,43,熊本県,14.44,,8.6,,,,,,,12.25,,45.09,2018-12,15576,0.1468119570019143,113.0,558.0,11423.0,46.0,743.0,1192.0,17.0,1305.0,179.0
2019_sangiin,2019,2019-07-21,sangiin_pr,44,大分県,12.19,,6.64,,,,,,,10.92,,37.45,2018-12,12951,0.07718539466023455,54.0,446.0,7236.0,22.0,467.0,854.0,3.0,3754.0,115.0
2019_sangiin,2019,2019-07-21,sangiin_pr,45,宮崎県,15.07,,6.74,,,,,,,14.95,,41.97,2018-12,6621,0.14490748746325435,53.0,255.0,4774.0,16.0,314.0,354.0,7.0,771.0,77.0
2019_sangiin,2019,2019-07-21,sangiin_pr,46,鹿児島県,14.51,,5.06,,,,,,,13.35,,43.54,2018-12,10547,0.1588836391605318,85.0,287.0,7888.0,16.0,601.0,578.0,11.0,967.0,114.0
2019_sangiin,2019,2019-07-21,sangiin_pr,47,沖縄県,14.51,,6.24,,,,,,,8.05,,25.9,2018-12,18025,0.13743926295197828,29.0,1267.0,9003.0,92.0,1691.0,2657.0,56.0,3017.0,213.0
2021_shugiin,2021,2021-10-31,shugiin_pr,01,北海道,12.597519412935284,,3.150598817544022,,8.866591646754092,9.215582446841353,,,,29.225040880666775,,36.94466679525847,2021-06,38451,-0.09495115923267035,1414.0,1973.0,22629.0,1556.0,1819.0,4372.0,34.0,3356.0,1298.0
2021_shugiin,2021,2021-10-31,shugiin_pr,02,青森県,11.875747104596194,,2.714089873166518,,8.46283805297027,4.7318738463306405,,,,25.61832585578782,,46.597125267148556,2021-06,6141,-0.03836517381772628,272.0,199.0,4376.0,104.0,329.0,537.0,2.0,280.0,42.0
2021_shugiin,2021,2021-10-31,shugiin_pr,03,岩手県,10.04323507451782,,5.661340685954109,,8.746740796487366,4.977103485733538,,,,31.8695857667261,,38.70199419058107,2021-06,7695,-0.05813953488372093,375.0,190.0,5684.0,158.0,406.0,518.0,4.0,306.0,54.0
2021_shugiin,2021,2021-10-31,shugiin_pr,04,宮城県,12.31218724518939,,4.220559503889113,,7.8050812899793005,10.788159551225414,,,,24.614349477397827,,40.25966293231895,2021-06,21993,-0.08309013591261569,523.0,1255.0,12533.0,392.0,960.0,1981.0,11.0,4085.0,253.0
2021_shugiin,2021,2021-10-31,shugiin_pr,05,秋田県,11.54376954466086,,5.492441403934069,,6.27241267901231,5.9790967975612235,,,,22.414431816691756,,48.29784775813978,2021-06,4200,-0.03536977491961415,205.0,156.0,2969.0,30.0,235.0,336.0,0.0,223.0,46.0
2021_shugiin,2021,2021-10-31,shugiin_pr,06,山形県,13.33482248105104,,7.450554391614577,,6.428236573133909,5.46409648990311,,,,22.468882994161394,,44.85340707013597,2021-06,7730,-0.04070488955075701,249.0,227.0,5871.0,70.0,401.0,571.0,3.0,257.0,81.0
2021_shugiin,2021,2021-10-31,shugiin_pr,07,福島県,12.120915715539098,,5.636934778051696,,7.785553588780754,5.740305398200976,,,,27.805931568720087,,40.91035895070739,2021-06,14712,-0.05443794588341153,492.0,507.0,10167.0,233.0,1148.0,1332.0,3.0,658.0,172.0
2021_shugiin,2021,2021-10-31,shugiin_pr,08,茨城県,14.999440090870536,,6.276785853243394,,6.044981671283904,10.517855893354495,,,,21.52769371489664,,40.63324277635104,2021-06,72279,0.016224956063268892,1580.0,4655.0,48651.0,2004.0,3945.0,7236.0,43.0,3209.0,956.0
2021_shugiin,2021,2021-10-31,shugiin_pr,09,栃木県,12.523803276130518,,4.542758215378656,,4.8312284232166895,11.02856377716848,,,,26.22458206886744,,40.84906423923822,2021-06,43521,-0.0048248422207994145,785.0,2547.0,29890.0,804.0,2394.0,4383.0,0.0,2329.0,389.0
2021_shugiin,2021,2021-10-31,shugiin_pr,10,群馬県,15.383277086200078,,3.7724092217116554,,7.826135960197537,9.99385059003534,,,,21.706746022336727,,41.31758111951866,2021-06,63174,0.02407236298205515,1104.0,3458.0,45628.0,1240.0,3395.0,5367.0,1.0,2443.0,538.0
2021_shugiin,2021,2021-10-31,shugiin_pr,11,埼玉県,14.27745140182705,,5.30205892164967,,9.094230451252997,10.955823322728548,,,,25.366950507764784,,35.00348539477695,2021-06,198548,0.012777808950077279,2386.0,19323.0,118207.0,2395.0,10273.0,28086.0,34.0,14499.0,3345.0
2021_shugiin,2021,2021-10-31,shugiin_pr,12,千葉県,13.285598404012571,,5.7080983033943395,,7.469751701543817,11.970349405380173,,,,23.608157124964293,,37.95804506070481,2021-06,168048,0.003199770762691628,1956.0,15703.0,96787.0,3361.0,10199.0,24680.0,25.0,12560.0,2777.0
2021_shugiin,2021,2021-10-31,shugiin_pr,13,東京都,12.242655419554428,,5.239294515890569,,11.470740979724809,14.691819641001864,,,,22.13040142626722,,34.22508801756112,2021-06,541807,-0.08703396028025571,1490.0,56089.0,259925.0,5540.0,26324.0,108405.0,246.0,70662.0,13126.0
2021_shugiin,2021,2021-10-31,shugiin_pr,14,神奈川県,11.752349628922591,,5.5843445369405025,,8.05466660624716,13.54556241615077,,,,24.037726188319265,,37.02535062341972,2021-06,230301,-0.020966446034357423,1668.0,20557.0,140944.0,3122.0,12645.0,34369.0,37.0,12623.0,4336.0
2021_shugiin,2021,2021-10-31,shugiin_pr,15,新潟県,9.301048911751126,,4.27798326164497,,6.5786953517142965,6.922503011569887,,,,25.887737856707403,,47.03203160661232,2021-06,17571,-0.06839510100206776,519.0,775.0,11176.0,325.0,1146.0,1621.0,7.0,1796.0,206.0
2021_shugiin,2021,2021-10-31,shugiin_pr,16,富山県,8.943870170805837,,3.7329965968767786,,5.355911772898417,19.642399139859812,,,,13.583974666719833,,48.74084765283932,2021-06,18920,-0.04685138539042821,646.0,838.0,14099.0,358.0,861.0,1490.0,3.0,458.0,167.0
2021_shugiin,2021,2021-10-31,shugiin_pr,17,石川県,9.294989778447597,,3.770589081391268,,4.762604068741024,15.417493082264572,,,,19.61584051737981,,47.13848347177572,2021-06,15272,-0.09531425863396718,562.0,649.0,10441.0,319.0,680.0,1045.0,10.0,1410.0,156.0
2021_shugiin,2021,2021-10-31,shugiin_pr,18,福井県,10.069766092288033,,3.828002166178721,,5.590702930514982,9.680308034020655,,,,22.149258985273885,,48.68196179172372,2021-06,16306,0.030525184857485937,657.0,234.0,13245.0,231.0,873.0,621.0,3.0,378.0,64.0
2021_shugiin,2021,2021-10-31,shugiin_pr,19,山梨県,12.548689054831803,,4.867771358315863,,6.927119499281793,6.401913579504049,,,,26.663772239957982,,42.59073426810851,2021-06,17185,0.00034926363583444905,181.0,1008.0,11440.0,222.0,1234.0,1615.0,0.0,923.0,562.0
2021_shugiin,2021,2021-10-31,shugiin_pr,20,長野県,11.012333877938724,,4.226150153735586,,9.473670383022172,9.765596210388496,,,,28.10358719523259,,37.418662179682435,2021-06,36656,-0.04655880975914269,680.0,1048.0,27266.0,651.0,3200.0,2339.0,16.0,1059.0,397.0
2021_shugiin,2021,2021-10-31,shugiin_pr,21,岐阜県,12.380421927471378,,5.299034832485291,,6.656070787620772,10.70529192547106,,,,21.965814945598318,,42.993365581353174,2021-06,58412,-0.029797694581935354,1658.0,1599.0,46582.0,842.0,2726.0,3288.0,5.0,1311.0,401.0
2021_shugiin,2021,2021-10-31,shugiin_pr,22,静岡県,12.064567928215007,,7.488297367144941,,5.94803153555892,10.37231549627144,,,,22.278576942387904,,41.84821073042178,2021-06,99143,-0.010035147980988137,1542.0,2871.0,77109.0,1047.0,5707.0,6641.0,8.0,3493.0,725.0
2021_shugiin,2021,2021-10-31,shugiin_pr,23,愛知県,12.218988226611781,,6.12114127822647,,6.948787304872324,11.846297455177773,,,,24.124543899989742,,38.7402418351219,2021-06,269685,-0.04078917884568189,4150.0,14033.0,200574.0,3366.0,14154.0,20953.0,41.0,9819.0,2595.0
2021_shugiin,2021,2021-10-31,shugiin_pr,24,三重県,14.78541026351049,,4.15435944044508,,5.704909349518058,9.740555628096208,,,,26.73076271920751,,38.884002599222654,2021-06,55331,-0.02224774695175826,1205.0,1987.0,43233.0,909.0,2628.0,3985.0,2.0,1089.0,293.0
2021_shugiin,2021,2021-10-31,shugiin_pr,25,滋賀県,9.300894584914564,,5.443359711851727,,7.799931554891431,22.83278630518943,,,,16.930077162804036,,37.69295068034882,2021-06,33860,-0.0020336585222081407,467.0,1161.0,24751.0,410.0,1878.0,3619.0,7.0,1349.0,218.0
