election_id,election_type,election_date,election_year,pref_code,prefecture,party,votes,vote_share_pct,treat_period,foreign_total,foreign_total_year_ago,foreign_growth_yoy,by_status_intern_low_skill,by_status_long_term,by_status_other,by_status_other_work,by_status_permanent,by_status_skilled_specialist,by_status_specified_skilled,by_status_spouse_japanese,by_status_student,restrictive_score
2017_shugiin,shugiin_pr,2017-10-22,2017,36,徳島県,日本共産党,21354.0,7.486878503886488,2016-12,5476,,,0.0,255.0,4173.0,18.0,364.0,246.0,4.0,322.0,94.0,-2.0
2017_shugiin,shugiin_pr,2017-10-22,2017,36,徳島県,日本維新の会,17816.0,6.246428183255674,2016-12,5476,,,0.0,255.0,4173.0,18.0,364.0,246.0,4.0,322.0,94.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,37,香川県,自由民主党,169251.0,41.29906446276152,2016-12,10723,,,0.0,259.0,8596.0,51.0,544.0,590.0,8.0,580.0,95.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,37,香川県,立憲民主党,52870.0,12.90084866940935,2016-12,10723,,,0.0,259.0,8596.0,51.0,544.0,590.0,8.0,580.0,95.0,-1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,37,香川県,希望の党,93354.0,22.779380115075472,2016-12,10723,,,0.0,259.0,8596.0,51.0,544.0,590.0,8.0,580.0,95.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,37,香川県,公明党,55345.0,13.504775290494806,2016-12,10723,,,0.0,259.0,8596.0,51.0,544.0,590.0,8.0,580.0,95.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,37,香川県,日本共産党,23264.0,5.676666227447305,2016-12,10723,,,0.0,259.0,8596.0,51.0,544.0,590.0,8.0,580.0,95.0,-2.0
2017_shugiin,shugiin_pr,2017-10-22,2017,37,香川県,日本維新の会,15734.0,3.839265234811551,2016-12,10723,,,0.0,259.0,8596.0,51.0,544.0,590.0,8.0,580.0,95.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,38,愛媛県,自由民主党,215797.0,37.65197091091817,2016-12,11020,,,0.0,394.0,8612.0,99.0,550.0,684.0,14.0,543.0,124.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,38,愛媛県,立憲民主党,83180.0,14.513134753356969,2016-12,11020,,,0.0,394.0,8612.0,99.0,550.0,684.0,14.0,543.0,124.0,-1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,38,愛媛県,希望の党,119640.0,20.87462661567237,2016-12,11020,,,0.0,394.0,8612.0,99.0,550.0,684.0,14.0,543.0,124.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,38,愛媛県,公明党,86770.0,15.139513134753358,2016-12,11020,,,0.0,394.0,8612.0,99.0,550.0,684.0,14.0,543.0,124.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,38,愛媛県,日本共産党,32564.0,5.681723011641216,2016-12,11020,,,0.0,394.0,8612.0,99.0,550.0,684.0,14.0,543.0,124.0,-2.0
2017_shugiin,shugiin_pr,2017-10-22,2017,38,愛媛県,日本維新の会,35185.0,6.139031573657911,2016-12,11020,,,0.0,394.0,8612.0,99.0,550.0,684.0,14.0,543.0,124.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,39,高知県,自由民主党,94961.0,31.411588028262194,2016-12,3997,,,0.0,94.0,2634.0,20.0,289.0,200.0,12.0,679.0,69.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,39,高知県,立憲民主党,53545.0,17.711834131625608,2016-12,3997,,,0.0,94.0,2634.0,20.0,289.0,200.0,12.0,679.0,69.0,-1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,39,高知県,希望の党,52567.0,17.38832729101061,2016-12,3997,,,0.0,94.0,2634.0,20.0,289.0,200.0,12.0,679.0,69.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,39,高知県,公明党,49830.0,16.48297123501548,2016-12,3997,,,0.0,94.0,2634.0,20.0,289.0,200.0,12.0,679.0,69.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,39,高知県,日本共産党,41644.0,13.775172669295296,2016-12,3997,,,0.0,94.0,2634.0,20.0,289.0,200.0,12.0,679.0,69.0,-2.0
2017_shugiin,shugiin_pr,2017-10-22,2017,39,高知県,日本維新の会,9765.0,3.2301066447908124,2016-12,3997,,,0.0,94.0,2634.0,20.0,289.0,200.0,12.0,679.0,69.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,40,福岡県,自由民主党,728179.0,34.0961725216818,2016-12,64998,,,0.0,4238.0,34640.0,281.0,2964.0,5285.0,119.0,16788.0,683.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,40,福岡県,立憲民主党,388250.0,18.179374826166313,2016-12,64998,,,0.0,4238.0,34640.0,281.0,2964.0,5285.0,119.0,16788.0,683.0,-1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,40,福岡県,希望の党,374764.0,17.547907861824577,2016-12,64998,,,0.0,4238.0,34640.0,281.0,2964.0,5285.0,119.0,16788.0,683.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,40,福岡県,公明党,380622.0,17.822202202408434,2016-12,64998,,,0.0,4238.0,34640.0,281.0,2964.0,5285.0,119.0,16788.0,683.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,40,福岡県,日本共産党,161093.0,7.543000718278455,2016-12,64998,,,0.0,4238.0,34640.0,281.0,2964.0,5285.0,119.0,16788.0,683.0,-2.0
2017_shugiin,shugiin_pr,2017-10-22,2017,40,福岡県,日本維新の会,102754.0,4.811341869640421,2016-12,64998,,,0.0,4238.0,34640.0,281.0,2964.0,5285.0,119.0,16788.0,683.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,41,佐賀県,自由民主党,149297.0,39.10304763700747,2016-12,5203,,,0.0,219.0,3574.0,7.0,255.0,300.0,20.0,760.0,68.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,41,佐賀県,立憲民主党,56849.0,14.889576850949702,2016-12,5203,,,0.0,219.0,3574.0,7.0,255.0,300.0,20.0,760.0,68.0,-1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,41,佐賀県,希望の党,95332.0,24.968832175671288,2016-12,5203,,,0.0,219.0,3574.0,7.0,255.0,300.0,20.0,760.0,68.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,41,佐賀県,公明党,49279.0,12.906884160459292,2016-12,5203,,,0.0,219.0,3574.0,7.0,255.0,300.0,20.0,760.0,68.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,41,佐賀県,日本共産党,17621.0,4.615195231060963,2016-12,5203,,,0.0,219.0,3574.0,7.0,255.0,300.0,20.0,760.0,68.0,-2.0
2017_shugiin,shugiin_pr,2017-10-22,2017,41,佐賀県,日本維新の会,13426.0,3.516463944851285,2016-12,5203,,,0.0,219.0,3574.0,7.0,255.0,300.0,20.0,760.0,68.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,42,長崎県,自由民主党,225378.0,35.98608955567052,2016-12,11735,,,0.0,452.0,5780.0,270.0,531.0,962.0,13.0,1926.0,1801.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,42,長崎県,立憲民主党,96677.0,15.436409853550739,2016-12,11735,,,0.0,452.0,5780.0,270.0,531.0,962.0,13.0,1926.0,1801.0,-1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,42,長崎県,希望の党,143499.0,22.912475330995765,2016-12,11735,,,0.0,452.0,5780.0,270.0,531.0,962.0,13.0,1926.0,1801.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,42,長崎県,公明党,103489.0,16.52408141889087,2016-12,11735,,,0.0,452.0,5780.0,270.0,531.0,962.0,13.0,1926.0,1801.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,42,長崎県,日本共産党,35340.0,5.642735337510299,2016-12,11735,,,0.0,452.0,5780.0,270.0,531.0,962.0,13.0,1926.0,1801.0,-2.0
2017_shugiin,shugiin_pr,2017-10-22,2017,42,長崎県,日本維新の会,21909.0,3.498208503381809,2016-12,11735,,,0.0,452.0,5780.0,270.0,531.0,962.0,13.0,1926.0,1801.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,43,熊本県,自由民主党,318032.0,40.162350700749876,2016-12,11662,,,0.0,518.0,8371.0,54.0,755.0,654.0,22.0,1119.0,169.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,43,熊本県,立憲民主党,142733.0,18.02489310060035,2016-12,11662,,,0.0,518.0,8371.0,54.0,755.0,654.0,22.0,1119.0,169.0,-1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,43,熊本県,希望の党,143237.0,18.08854023281717,2016-12,11662,,,0.0,518.0,8371.0,54.0,755.0,654.0,22.0,1119.0,169.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,43,熊本県,公明党,121907.0,15.394902672926985,2016-12,11662,,,0.0,518.0,8371.0,54.0,755.0,654.0,22.0,1119.0,169.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,43,熊本県,日本共産党,40602.0,5.127382663228374,2016-12,11662,,,0.0,518.0,8371.0,54.0,755.0,654.0,22.0,1119.0,169.0,-2.0
2017_shugiin,shugiin_pr,2017-10-22,2017,43,熊本県,日本維新の会,25355.0,3.201930629677243,2016-12,11662,,,0.0,518.0,8371.0,54.0,755.0,654.0,22.0,1119.0,169.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,44,大分県,自由民主党,176261.0,37.18421757685841,2016-12,11149,,,0.0,418.0,5940.0,30.0,452.0,609.0,14.0,3601.0,85.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,44,大分県,立憲民主党,94620.0,19.961140962109276,2016-12,11149,,,0.0,418.0,5940.0,30.0,452.0,609.0,14.0,3601.0,85.0,-1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,44,大分県,希望の党,85713.0,18.08211028625314,2016-12,11149,,,0.0,418.0,5940.0,30.0,452.0,609.0,14.0,3601.0,85.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,44,大分県,公明党,74867.0,15.794026003067374,2016-12,11149,,,0.0,418.0,5940.0,30.0,452.0,609.0,14.0,3601.0,85.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,44,大分県,日本共産党,27829.0,5.870836946042475,2016-12,11149,,,0.0,418.0,5940.0,30.0,452.0,609.0,14.0,3601.0,85.0,-2.0
2017_shugiin,shugiin_pr,2017-10-22,2017,44,大分県,日本維新の会,14731.0,3.1076682256693267,2016-12,11149,,,0.0,418.0,5940.0,30.0,452.0,609.0,14.0,3601.0,85.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,45,宮崎県,自由民主党,162860.0,37.212044217578274,2016-12,5100,,,0.0,218.0,3567.0,4.0,330.0,273.0,12.0,621.0,75.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,45,宮崎県,立憲民主党,64401.0,14.715048874224845,2016-12,5100,,,0.0,218.0,3567.0,4.0,330.0,273.0,12.0,621.0,75.0,-1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,45,宮崎県,希望の党,93036.0,21.257888651766006,2016-12,5100,,,0.0,218.0,3567.0,4.0,330.0,273.0,12.0,621.0,75.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,45,宮崎県,公明党,76501.0,17.47978997107304,2016-12,5100,,,0.0,218.0,3567.0,4.0,330.0,273.0,12.0,621.0,75.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,45,宮崎県,日本共産党,26962.0,6.160574334976945,2016-12,5100,,,0.0,218.0,3567.0,4.0,330.0,273.0,12.0,621.0,75.0,-2.0
2017_shugiin,shugiin_pr,2017-10-22,2017,45,宮崎県,日本維新の会,13894.0,3.174653950380894,2016-12,5100,,,0.0,218.0,3567.0,4.0,330.0,273.0,12.0,621.0,75.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,46,鹿児島県,自由民主党,280787.0,38.587664568617214,2016-12,7954,,,0.0,262.0,5802.0,13.0,605.0,421.0,11.0,706.0,134.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,46,鹿児島県,立憲民主党,116096.0,15.954704120056071,2016-12,7954,,,0.0,262.0,5802.0,13.0,605.0,421.0,11.0,706.0,134.0,-1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,46,鹿児島県,希望の党,148842.0,20.454882774922353,2016-12,7954,,,0.0,262.0,5802.0,13.0,605.0,421.0,11.0,706.0,134.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,46,鹿児島県,公明党,105960.0,14.561745870324053,2016-12,7954,,,0.0,262.0,5802.0,13.0,605.0,421.0,11.0,706.0,134.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,46,鹿児島県,日本共産党,36656.0,5.037517521919578,2016-12,7954,,,0.0,262.0,5802.0,13.0,605.0,421.0,11.0,706.0,134.0,-2.0
2017_shugiin,shugiin_pr,2017-10-22,2017,46,鹿児島県,日本維新の会,39319.0,5.403485144160734,2016-12,7954,,,0.0,262.0,5802.0,13.0,605.0,421.0,11.0,706.0,134.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,47,沖縄県,自由民主党,140960.0,25.606557138808757,2016-12,14285,,,0.0,897.0,6962.0,91.0,1640.0,1668.0,52.0,2796.0,179.0,1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,47,沖縄県,立憲民主党,94963.0,17.25081927903445,2016-12,14285,,,0.0,897.0,6962.0,91.0,1640.0,1668.0,52.0,2796.0,179.0,-1.0
2017_shugiin,shugiin_pr,2017-10-22,2017,47,沖縄県,希望の党,84285.0,15.31107171143939,2016-12,14285,,,0.0,897.0,6962.0,91.0,1640.0,1668.0,52.0,2796.0,179.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,47,沖縄県,公明党,108602.0,19.72845713953539,2016-12,14285,,,0.0,897.0,6962.0,91.0,1640.0,1668.0,52.0,2796.0,179.0,0.0
2017_shugiin,shugiin_pr,2017-10-22,2017,47,沖縄県,日本共産党,75859.0,13.780418686101687,2016-12,14285,,,0.0,897.0,6962.0,91.0,1640.0,1668.0,52.0,2796.0,179.0,-2.0
2017_shugiin,shugiin_pr,2017-10-22,2017,47,沖縄県,日本維新の会,45815.0,8.32267604508033,2016-12,14285,,,0.0,897.0,6962.0,91.0,1640.0,1668.0,52.0,2796.0,179.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,01,北海道,自由民主党,767331.819,32.3,2018-12,36899,32408,0.1385768945939274,268.0,2071.0,22664.0,248.0,1631.0,3932.0,96.0,4543.0,1446.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,01,北海道,立憲民主党,495392.541,20.85,2018-12,36899,32408,0.1385768945939274,268.0,2071.0,22664.0,248.0,1631.0,3932.0,96.0,4543.0,1446.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,01,北海道,国民民主党,158083.555,6.65,2018-12,36899,32408,0.1385768945939274,268.0,2071.0,22664.0,248.0,1631.0,3932.0,96.0,4543.0,1446.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,01,北海道,公明党,277962.253,11.7,2018-12,36899,32408,0.1385768945939274,268.0,2071.0,22664.0,248.0,1631.0,3932.0,96.0,4543.0,1446.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,02,青森県,自由民主党,181603.301,39.8,2018-12,5786,5121,0.12985744971685217,55.0,214.0,4207.0,21.0,340.0,470.0,8.0,416.0,55.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,02,青森県,立憲民主党,100239.456,21.97,2018-12,5786,5121,0.12985744971685217,55.0,214.0,4207.0,21.0,340.0,470.0,8.0,416.0,55.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,02,青森県,国民民主党,33043.252,7.24,2018-12,5786,5121,0.12985744971685217,55.0,214.0,4207.0,21.0,340.0,470.0,8.0,416.0,55.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,02,青森県,公明党,51500.719,11.29,2018-12,5786,5121,0.12985744971685217,55.0,214.0,4207.0,21.0,340.0,470.0,8.0,416.0,55.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,03,岩手県,自由民主党,200872.251,35.5,2018-12,7187,6627,0.08450279161007998,45.0,170.0,5672.0,14.0,392.0,462.0,4.0,382.0,46.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,03,岩手県,立憲民主党,101003.515,17.85,2018-12,7187,6627,0.08450279161007998,45.0,170.0,5672.0,14.0,392.0,462.0,4.0,382.0,46.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,03,岩手県,国民民主党,70625.864,12.48,2018-12,7187,6627,0.08450279161007998,45.0,170.0,5672.0,14.0,392.0,462.0,4.0,382.0,46.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,03,岩手県,公明党,46512.007,8.22,2018-12,7187,6627,0.08450279161007998,45.0,170.0,5672.0,14.0,392.0,462.0,4.0,382.0,46.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,04,宮城県,自由民主党,379759.683,39.61,2018-12,21614,20405,0.05925018377848566,125.0,1346.0,12034.0,107.0,1004.0,1665.0,57.0,5024.0,252.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,04,宮城県,立憲民主党,170767.621,17.81,2018-12,21614,20405,0.05925018377848566,125.0,1346.0,12034.0,107.0,1004.0,1665.0,57.0,5024.0,252.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,04,宮城県,国民民主党,86480.92,9.02,2018-12,21614,20405,0.05925018377848566,125.0,1346.0,12034.0,107.0,1004.0,1665.0,57.0,5024.0,252.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,04,宮城県,公明党,106035.588,11.06,2018-12,21614,20405,0.05925018377848566,125.0,1346.0,12034.0,107.0,1004.0,1665.0,57.0,5024.0,252.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,05,秋田県,自由民主党,204018.719,44.47,2018-12,3975,3793,0.04798312681254943,38.0,153.0,2843.0,12.0,206.0,289.0,4.0,370.0,60.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,05,秋田県,立憲民主党,62029.059,13.52,2018-12,3975,3793,0.04798312681254943,38.0,153.0,2843.0,12.0,206.0,289.0,4.0,370.0,60.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,05,秋田県,国民民主党,39645.226,8.64,2018-12,3975,3793,0.04798312681254943,38.0,153.0,2843.0,12.0,206.0,289.0,4.0,370.0,60.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,05,秋田県,公明党,48784.802,10.63,2018-12,3975,3793,0.04798312681254943,38.0,153.0,2843.0,12.0,206.0,289.0,4.0,370.0,60.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,06,山形県,自由民主党,242760.779,45.25,2018-12,7367,6723,0.09579056968615202,37.0,181.0,5742.0,66.0,399.0,519.0,7.0,335.0,81.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,06,山形県,立憲民主党,80065.816,14.92,2018-12,7367,6723,0.09579056968615202,37.0,181.0,5742.0,66.0,399.0,519.0,7.0,335.0,81.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,06,山形県,国民民主党,39549.652,7.37,2018-12,7367,6723,0.09579056968615202,37.0,181.0,5742.0,66.0,399.0,519.0,7.0,335.0,81.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,06,山形県,公明党,52966.069,9.87,2018-12,7367,6723,0.09579056968615202,37.0,181.0,5742.0,66.0,399.0,519.0,7.0,335.0,81.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,07,福島県,自由民主党,303412.941,38.17,2018-12,14191,12977,0.09355012714803113,94.0,468.0,10181.0,80.0,1128.0,1187.0,10.0,868.0,175.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,07,福島県,立憲民主党,108002.958,13.59,2018-12,14191,12977,0.09355012714803113,94.0,468.0,10181.0,80.0,1128.0,1187.0,10.0,868.0,175.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,07,福島県,国民民主党,96359.998,12.12,2018-12,14191,12977,0.09355012714803113,94.0,468.0,10181.0,80.0,1128.0,1187.0,10.0,868.0,175.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,07,福島県,公明党,101369.768,12.75,2018-12,14191,12977,0.09355012714803113,94.0,468.0,10181.0,80.0,1128.0,1187.0,10.0,868.0,175.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,08,茨城県,自由民主党,419337.968,39.33,2018-12,66321,63491,0.044573246601880584,173.0,4089.0,46782.0,384.0,3999.0,5041.0,141.0,4767.0,945.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,08,茨城県,立憲民主党,162012.102,15.2,2018-12,66321,63491,0.044573246601880584,173.0,4089.0,46782.0,384.0,3999.0,5041.0,141.0,4767.0,945.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,08,茨城県,国民民主党,76264.379,7.15,2018-12,66321,63491,0.044573246601880584,173.0,4089.0,46782.0,384.0,3999.0,5041.0,141.0,4767.0,945.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,08,茨城県,公明党,161171.499,15.12,2018-12,66321,63491,0.044573246601880584,173.0,4089.0,46782.0,384.0,3999.0,5041.0,141.0,4767.0,945.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,09,栃木県,自由民主党,282028.791,40.31,2018-12,41648,39896,0.04391417685983557,115.0,2243.0,29400.0,431.0,2437.0,3307.0,7.0,3325.0,383.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,09,栃木県,立憲民主党,132530.488,18.94,2018-12,41648,39896,0.04391417685983557,115.0,2243.0,29400.0,431.0,2437.0,3307.0,7.0,3325.0,383.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,09,栃木県,国民民主党,69533.031,9.94,2018-12,41648,39896,0.04391417685983557,115.0,2243.0,29400.0,431.0,2437.0,3307.0,7.0,3325.0,383.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,09,栃木県,公明党,89654.527,12.81,2018-12,41648,39896,0.04391417685983557,115.0,2243.0,29400.0,431.0,2437.0,3307.0,7.0,3325.0,383.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,10,群馬県,自由民主党,307325.434,40.63,2018-12,58220,55137,0.05591526561111414,150.0,2987.0,43740.0,116.0,3464.0,4264.0,7.0,2937.0,555.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,10,群馬県,立憲民主党,123757.073,16.36,2018-12,58220,55137,0.05591526561111414,150.0,2987.0,43740.0,116.0,3464.0,4264.0,7.0,2937.0,555.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,10,群馬県,国民民主党,73812.154,9.76,2018-12,58220,55137,0.05591526561111414,150.0,2987.0,43740.0,116.0,3464.0,4264.0,7.0,2937.0,555.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,10,群馬県,公明党,94100.722,12.44,2018-12,58220,55137,0.05591526561111414,150.0,2987.0,43740.0,116.0,3464.0,4264.0,7.0,2937.0,555.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,11,埼玉県,自由民主党,873762.472,31.39,2018-12,180762,167245,0.08082154922419206,355.0,17516.0,106347.0,663.0,10091.0,21416.0,103.0,21058.0,3213.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,11,埼玉県,立憲民主党,578880.361,20.79,2018-12,180762,167245,0.08082154922419206,355.0,17516.0,106347.0,663.0,10091.0,21416.0,103.0,21058.0,3213.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,11,埼玉県,国民民主党,145141.731,5.21,2018-12,180762,167245,0.08082154922419206,355.0,17516.0,106347.0,663.0,10091.0,21416.0,103.0,21058.0,3213.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,11,埼玉県,公明党,403601.27,14.5,2018-12,180762,167245,0.08082154922419206,355.0,17516.0,106347.0,663.0,10091.0,21416.0,103.0,21058.0,3213.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,12,千葉県,自由民主党,846464.925,36.36,2018-12,156058,146318,0.0665673396301207,287.0,13954.0,88868.0,938.0,10154.0,19516.0,86.0,19683.0,2572.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,12,千葉県,立憲民主党,465886.908,20.01,2018-12,156058,146318,0.0665673396301207,287.0,13954.0,88868.0,938.0,10154.0,19516.0,86.0,19683.0,2572.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,12,千葉県,国民民主党,98570.447,4.23,2018-12,156058,146318,0.0665673396301207,287.0,13954.0,88868.0,938.0,10154.0,19516.0,86.0,19683.0,2572.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,12,千葉県,公明党,328287.297,14.1,2018-12,156058,146318,0.0665673396301207,287.0,13954.0,88868.0,938.0,10154.0,19516.0,86.0,19683.0,2572.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,13,東京都,自由民主党,1878316.223,32.59,2018-12,567789,537502,0.05634769731089373,268.0,59911.0,243473.0,5901.0,27052.0,97861.0,799.0,118596.0,13928.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,13,東京都,立憲民主党,1020185.112,17.7,2018-12,567789,537502,0.05634769731089373,268.0,59911.0,243473.0,5901.0,27052.0,97861.0,799.0,118596.0,13928.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,13,東京都,国民民主党,272990.687,4.74,2018-12,567789,537502,0.05634769731089373,268.0,59911.0,243473.0,5901.0,27052.0,97861.0,799.0,118596.0,13928.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,13,東京都,公明党,665106.076,11.54,2018-12,567789,537502,0.05634769731089373,268.0,59911.0,243473.0,5901.0,27052.0,97861.0,799.0,118596.0,13928.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,14,神奈川県,自由民主党,1272423.396,34.86,2018-12,218946,204487,0.07070865140571284,279.0,20262.0,130815.0,2823.0,13003.0,28885.0,242.0,18367.0,4270.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,14,神奈川県,立憲民主党,689795.604,18.9,2018-12,218946,204487,0.07070865140571284,279.0,20262.0,130815.0,2823.0,13003.0,28885.0,242.0,18367.0,4270.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,14,神奈川県,国民民主党,192243.447,5.27,2018-12,218946,204487,0.07070865140571284,279.0,20262.0,130815.0,2823.0,13003.0,28885.0,242.0,18367.0,4270.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,14,神奈川県,公明党,413533.721,11.33,2018-12,218946,204487,0.07070865140571284,279.0,20262.0,130815.0,2823.0,13003.0,28885.0,242.0,18367.0,4270.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,15,新潟県,自由民主党,439253.469,43.73,2018-12,17285,15859,0.0899173970616054,85.0,874.0,10998.0,155.0,1166.0,1287.0,11.0,2495.0,214.0,1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,15,新潟県,立憲民主党,202890.367,20.2,2018-12,17285,15859,0.0899173970616054,85.0,874.0,10998.0,155.0,1166.0,1287.0,11.0,2495.0,214.0,-1.0
2019_sangiin,sangiin_pr,2019-07-21,2019,15,新潟県,国民民主党,61633.372,6.14,2018-12,17285,15859,0.0899173970616054,85.0,874.0,10998.0,155.0,1166.0,1287.0,11.0,2495.0,214.0,0.0
2019_sangiin,sangiin_pr,2019-07-21,2019,15,新潟県,公明党,82554.274,8.22,2018-12,17285,15859,0.0899173970616054,85.0,874.0,10998.0,155.0,1166.0,1287.0,11.0,2495.0,214.0,0.0
